Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","462","Maldives","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","112.40187","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","462","Maldives","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","113.526945","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","462","Maldives","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","114.411112","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","462","Maldives","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","115.181961","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","462","Maldives","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","116.420805","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","462","Maldives","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","115.523041","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","470","Malta","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","83.671027","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","470","Malta","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","83.687329","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","470","Malta","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","84.175664","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","470","Malta","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","84.113224","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","470","Malta","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","83.719654","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","470","Malta","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","83.051759","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","470","Malta","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","83.907772","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","470","Malta","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","85.018895","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","470","Malta","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","86.195901","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","470","Malta","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","86.322698","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","470","Malta","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","86.79051","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","470","Malta","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","87.026695","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","470","Malta","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","88.480811","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","470","Malta","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","87.590623","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","470","Malta","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","87.191522","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","470","Malta","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","87.040186","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","470","Malta","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","88.181521","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","470","Malta","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","87.099204","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","470","Malta","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","85.937494","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","470","Malta","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","86.759786","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","470","Malta","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","87.505578","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","470","Malta","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","89.870625","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","470","Malta","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","90.651812","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","470","Malta","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","90.58607","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","470","Malta","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","91.36838","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","470","Malta","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","92.561171","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","470","Malta","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","91.94052","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","470","Malta","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","91.120066","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","470","Malta","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","91.271621","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","470","Malta","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","89.86716","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","470","Malta","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","89.449347","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","470","Malta","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","90.306218","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","470","Malta","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","92.312705","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","470","Malta","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","94.636802","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","470","Malta","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","95.762134","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","470","Malta","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","96.018574","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","470","Malta","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","96.227476","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","470","Malta","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","96.604786","X","Figure from international organizations","base year is 2015"
